timestamp,location_id,actual_aqi,predicted_aqi,residual,absolute_error
2025-12-15 00:45:00+05:45,5506835,169.31717056419123,171.7777542671745,-2.460583702983257,2.460583702983257
2025-12-15 01:45:00+05:45,5506835,186.5093379153006,179.28888888888886,7.220449026411728,7.220449026411728
2025-12-15 02:45:00+05:45,5506835,175.38193211021195,177.52096394984324,-2.1390318396312864,2.1390318396312864
2025-12-15 03:45:00+05:45,5506835,171.25746399719003,173.3807189542484,-2.1232549570583785,2.1232549570583785
2025-12-15 04:45:00+05:45,5506835,177.11207764132803,178.26405835543767,-1.1519807141096408,1.1519807141096408
2025-12-15 05:45:00+05:45,5506835,181.76191432726438,189.5648334451152,-7.80291911785082,7.80291911785082
2025-12-15 06:45:00+05:45,5506835,209.36313798692493,193.54956313709172,15.813574849833202,15.813574849833202
2025-12-15 07:45:00+05:45,5506835,205.197012526137,185.33219954648524,19.86481297965176,19.86481297965176
2025-12-15 08:45:00+05:45,5506835,186.9000655903273,183.09196755625334,3.8080980340739643,3.8080980340739643
2025-12-15 09:45:00+05:45,5506835,182.11411074410694,182.18980925703613,-0.07569851292919338,0.07569851292919338
2025-12-15 10:45:00+05:45,5506835,174.76316407586327,174.2674550661663,0.49570900969698073,0.49570900969698073
2025-12-15 11:45:00+05:45,5506835,172.34916390625688,173.0206185567011,-0.6714546504442183,0.6714546504442183
2025-12-15 12:45:00+05:45,5506835,153.34191437256644,,,
2025-12-15 13:45:00+05:45,5506835,88.23018573930165,,,
2025-12-15 14:45:00+05:45,5506835,105.9385760641178,,,
2025-12-15 15:45:00+05:45,5506835,500.0,,,
2025-12-15 16:45:00+05:45,5506835,168.18235689839187,,,
2025-12-15 17:45:00+05:45,5506835,154.07373017933145,,,
2025-12-15 18:45:00+05:45,5506835,174.46139631683383,,,
2025-12-15 19:45:00+05:45,5506835,262.6723427758202,214.2962962962963,48.37604647952389,48.37604647952389
2025-12-15 20:45:00+05:45,5506835,183.34671239179607,,,
2025-12-15 00:45:00+05:45,5509787,174.3139830771186,176.02039865871834,-1.7064155815997424,1.7064155815997424
2025-12-15 01:45:00+05:45,5509787,168.94678789412802,169.00006107644896,-0.05327318232093603,0.05327318232093603
2025-12-15 02:45:00+05:45,5509787,166.81347204435488,168.79009703759226,-1.9766249932373796,1.9766249932373796
2025-12-15 03:45:00+05:45,5509787,162.14143302443156,163.5442769740616,-1.4028439496300393,1.4028439496300393
2025-12-15 04:45:00+05:45,5509787,163.44379688473305,163.72293044168208,-0.2791335569490343,0.2791335569490343
2025-12-15 05:45:00+05:45,5509787,164.7755060949617,163.72293044168208,1.0525756532796322,1.0525756532796322
2025-12-15 06:45:00+05:45,5509787,177.14641383190846,174.87308933285533,2.273324499053132,2.273324499053132
2025-12-15 07:45:00+05:45,5509787,186.41421066242197,182.54074767521686,3.8734629872051016,3.8734629872051016
2025-12-15 08:45:00+05:45,5509787,189.63970830109582,184.32802197802204,5.311686323073786,5.311686323073786
2025-12-15 09:45:00+05:45,5509787,185.99283291676358,183.09196755625334,2.900865360510238,2.900865360510238
2025-12-15 10:45:00+05:45,5509787,177.3902950789328,175.63021031494398,1.7600847639888286,1.7600847639888286
2025-12-15 11:45:00+05:45,5509787,166.28233737496691,162.6511278195489,3.6312095554180246,3.6312095554180246
2025-12-15 12:45:00+05:45,5509787,152.13154377751405,,,
2025-12-15 13:45:00+05:45,5509787,107.97613894080794,,,
2025-12-15 14:45:00+05:45,5509787,94.00153037850266,,,
2025-12-15 15:45:00+05:45,5509787,81.74452067171896,,,
2025-12-15 16:45:00+05:45,5509787,95.9292844463998,,,
2025-12-15 17:45:00+05:45,5509787,121.51885282174626,,,
2025-12-15 18:45:00+05:45,5509787,156.42605711143395,,,
2025-12-15 19:45:00+05:45,5509787,172.3189584740765,,,
2025-12-15 20:45:00+05:45,5509787,195.48062347905193,,,
2025-12-15 00:45:00+05:45,6093549,157.34082720226934,159.33519603155628,-1.994368829286941,1.994368829286941
2025-12-15 01:45:00+05:45,6093549,162.955948382459,163.32662179676663,-0.3706734143076176,0.3706734143076176
2025-12-15 02:45:00+05:45,6093549,162.15812807448253,163.32662179676663,-1.1684937222840972,1.1684937222840972
2025-12-15 03:45:00+05:45,6093549,166.4468757058597,169.0249028856826,-2.5780271798228966,2.5780271798228966
2025-12-15 04:45:00+05:45,6093549,172.10915539295664,170.41517328199052,1.6939821109661182,1.6939821109661182
2025-12-15 05:45:00+05:45,6093549,171.51700740769994,170.41517328199052,1.1018341257094164,1.1018341257094164
2025-12-15 06:45:00+05:45,6093549,173.22538103988643,170.41517328199052,2.8102077578959097,2.8102077578959097
2025-12-15 07:45:00+05:45,6093549,193.0082058881432,184.24965986394557,8.758546024197642,8.758546024197642
2025-12-15 08:45:00+05:45,6093549,197.14773351617725,184.32802197802204,12.819711538155218,12.819711538155218
2025-12-15 09:45:00+05:45,6093549,167.4006287950275,173.09683806889615,-5.6962092738686465,5.6962092738686465
2025-12-15 10:45:00+05:45,6093549,164.95957853520255,162.76684210526315,2.1927364299394014,2.1927364299394014
2025-12-15 11:45:00+05:45,6093549,153.64190375834212,159.05807783018872,-5.416174071846598,5.416174071846598
2025-12-15 12:45:00+05:45,6093549,108.44110551511426,,,
2025-12-15 13:45:00+05:45,6093549,101.98574486449735,,,
2025-12-15 14:45:00+05:45,6093549,90.46532901742088,,,
2025-12-15 15:45:00+05:45,6093549,89.8351289479006,,,
2025-12-15 16:45:00+05:45,6093549,109.25613027441642,,,
2025-12-15 17:45:00+05:45,6093549,124.58935563488423,,,
2025-12-15 18:45:00+05:45,6093549,159.41321574439908,,,
2025-12-15 19:45:00+05:45,6093549,168.12659284178315,169.7073170731708,-1.5807242313876486,1.5807242313876486
2025-12-15 20:45:00+05:45,6093549,165.4718667671142,163.77536231884056,1.696504448273629,1.696504448273629
2025-12-15 00:45:00+05:45,6093550,166.0041199373621,163.32662179676663,2.6774981405954748,2.6774981405954748
2025-12-15 01:45:00+05:45,6093550,167.51103801345423,168.79009703759226,-1.2790590241380357,1.2790590241380357
2025-12-15 02:45:00+05:45,6093550,154.19145403621823,158.46601654846336,-4.274562512245126,4.274562512245126
2025-12-15 03:45:00+05:45,6093550,156.71262207406423,159.0168439716312,-2.3042218975669755,2.3042218975669755
2025-12-15 04:45:00+05:45,6093550,161.15446263947402,163.32662179676663,-2.1721591572926116,2.1721591572926116
2025-12-15 05:45:00+05:45,6093550,174.46507494115477,174.43339878533268,0.031676155822083274,0.031676155822083274
2025-12-15 06:45:00+05:45,6093550,212.46774786871833,197.20640539042176,15.26134247829657,15.26134247829657
2025-12-15 07:45:00+05:45,6093550,204.95851348327085,190.88327830737046,14.075235175900389,14.075235175900389
2025-12-15 08:45:00+05:45,6093550,190.0442969417449,182.98566308243727,7.058633859307633,7.058633859307633
2025-12-15 09:45:00+05:45,6093550,192.34224396971263,184.6483006535948,7.6939433161178385,7.6939433161178385
2025-12-15 10:45:00+05:45,6093550,185.9734775316323,182.29349816849822,3.6799793631340947,3.6799793631340947
2025-12-15 11:45:00+05:45,6093550,169.36432907109852,172.38591269841265,-3.021583627314129,3.021583627314129
2025-12-15 12:45:00+05:45,6093550,88.17690968138295,,,
2025-12-15 13:45:00+05:45,6093550,92.95304274142896,,,
2025-12-15 14:45:00+05:45,6093550,89.44335654183236,,,
2025-12-15 15:45:00+05:45,6093550,94.11228866604435,,,
2025-12-15 16:45:00+05:45,6093550,109.34436379405523,,,
2025-12-15 17:45:00+05:45,6093550,133.24150813883873,,,
2025-12-15 18:45:00+05:45,6093550,158.03073410607658,,,
2025-12-15 19:45:00+05:45,6093550,174.36983314195263,,,
2025-12-15 20:45:00+05:45,6093550,182.28668084260158,,,
2025-12-15 00:45:00+05:45,6093551,163.93293629824842,163.7018807826483,0.23105551560013282,0.23105551560013282
2025-12-15 01:45:00+05:45,6093551,155.3945960502772,158.8377448638318,-3.4431488135546147,3.4431488135546147
2025-12-15 02:45:00+05:45,6093551,146.08759122557777,153.9734345351044,-7.885843309526621,7.885843309526621
2025-12-15 03:45:00+05:45,6093551,500.0,156.12028928034735,343.8797107196526,343.8797107196526
2025-12-15 04:45:00+05:45,6093551,153.76935205972106,156.12028928034735,-2.3509372206262924,2.3509372206262924
2025-12-15 05:45:00+05:45,6093551,161.4316471905134,,,
2025-12-15 06:45:00+05:45,6093551,208.61114126211174,,,
2025-12-15 07:45:00+05:45,6093551,221.66530008860178,,,
2025-12-15 08:45:00+05:45,6093551,193.15867399558044,193.8675965928241,-0.7089225972436566,0.7089225972436566
2025-12-15 09:45:00+05:45,6093551,197.28942386049698,203.72140522875816,-6.431981368261177,6.431981368261177
2025-12-15 10:45:00+05:45,6093551,191.03439413056608,197.03452554310684,-6.000131412540753,6.000131412540753
2025-12-15 11:45:00+05:45,6093551,175.58493660222368,,,
2025-12-15 12:45:00+05:45,6093551,102.56685069897266,,,
2025-12-15 13:45:00+05:45,6093551,98.41118026018484,,,
2025-12-15 14:45:00+05:45,6093551,95.47223201637107,,,
2025-12-15 15:45:00+05:45,6093551,98.37192341527543,,,
2025-12-15 16:45:00+05:45,6093551,111.6712472299036,,,
2025-12-15 17:45:00+05:45,6093551,129.56363439000833,,,
2025-12-15 18:45:00+05:45,6093551,159.81922551628412,,,
2025-12-15 19:45:00+05:45,6093551,173.61142587343517,177.50418134585954,-3.892755472424369,3.892755472424369
2025-12-15 20:45:00+05:45,6093551,182.39158238316153,189.47746697746697,-7.0858845943054405,7.0858845943054405
2025-12-15 00:45:00+05:45,6133623,233.14394816264019,196.85885167464113,36.285096487999056,36.285096487999056
2025-12-15 01:45:00+05:45,6133623,212.44169250694483,193.54956313709172,18.89212936985311,18.89212936985311
2025-12-15 02:45:00+05:45,6133623,185.68642459816235,181.1627911079746,4.523633490187734,4.523633490187734
2025-12-15 03:45:00+05:45,6133623,171.32209162817617,172.0352380952381,-0.7131464670619323,0.7131464670619323
2025-12-15 04:45:00+05:45,6133623,178.74024748726814,178.60369295274953,0.13655453451860922,0.13655453451860922
2025-12-15 05:45:00+05:45,6133623,189.9218684130482,183.33660150061803,6.585266912430171,6.585266912430171
2025-12-15 06:45:00+05:45,6133623,212.68312288118196,192.6574208094417,20.025702071740255,20.025702071740255
2025-12-15 07:45:00+05:45,6133623,224.0686180641701,189.70473073736545,34.363887326804644,34.363887326804644
2025-12-15 08:45:00+05:45,6133623,187.237883784539,185.76932321315624,1.468560571382767,1.468560571382767
2025-12-15 09:45:00+05:45,6133623,179.3867826096669,,,
2025-12-15 10:45:00+05:45,6133623,164.77042845822152,,,
2025-12-15 11:45:00+05:45,6133623,144.8369425225697,,,
2025-12-15 12:45:00+05:45,6133623,142.36683417085425,,,
2025-12-15 13:45:00+05:45,6133623,60.739012896929346,,,
2025-12-15 14:45:00+05:45,6133623,79.4087839263021,,,
2025-12-15 15:45:00+05:45,6133623,76.44600142259284,,,
2025-12-15 16:45:00+05:45,6133623,93.06604455230232,,,
2025-12-15 17:45:00+05:45,6133623,133.5718671456853,,,
2025-12-15 18:45:00+05:45,6133623,156.00860194268878,,,
2025-12-15 19:45:00+05:45,6133623,187.80298167957716,,,
2025-12-15 20:45:00+05:45,6133623,166.30149930724633,,,
2025-12-15 00:45:00+05:45,6142022,182.51928870921643,182.6573215775051,-0.13803286828866135,0.13803286828866135
2025-12-15 01:45:00+05:45,6142022,166.21039510552072,167.8035895633154,-1.5931944577946808,1.5931944577946808
2025-12-15 02:45:00+05:45,6142022,168.702992655329,170.32591391509436,-1.6229212597653486,1.6229212597653486
2025-12-15 03:45:00+05:45,6142022,175.70507026514255,174.9409307841711,0.7641394809714654,0.7641394809714654
2025-12-15 04:45:00+05:45,6142022,167.37223032344045,170.32591391509436,-2.9536835916539133,2.9536835916539133
2025-12-15 05:45:00+05:45,6142022,178.13155536028557,177.67501626545217,0.4565390948334027,0.4565390948334027
2025-12-15 06:45:00+05:45,6142022,186.54823490540772,183.7768020969856,2.7714328084221336,2.7714328084221336
2025-12-15 07:45:00+05:45,6142022,196.96654373024236,186.44873949579832,10.517804234444043,10.517804234444043
2025-12-15 08:45:00+05:45,6142022,185.77511235174484,184.32802197802204,1.4470903737228014,1.4470903737228014
2025-12-15 09:45:00+05:45,6142022,194.456218900369,186.44873949579832,8.007479404570688,8.007479404570688
2025-12-15 10:45:00+05:45,6142022,180.0184658076442,180.11854867100863,-0.10008286336443462,0.10008286336443462
2025-12-15 11:45:00+05:45,6142022,170.4256587645416,171.16208897485495,-0.7364302103133582,0.7364302103133582
2025-12-15 12:45:00+05:45,6142022,153.8633817393137,,,
2025-12-15 13:45:00+05:45,6142022,102.17749789132544,,,
2025-12-15 14:45:00+05:45,6142022,115.76672228563437,,,
2025-12-15 15:45:00+05:45,6142022,96.49499264636606,,,
2025-12-15 16:45:00+05:45,6142022,104.93764612782543,,,
2025-12-15 17:45:00+05:45,6142022,125.50656631444168,,,
2025-12-15 18:45:00+05:45,6142022,151.46170932232477,,,
2025-12-15 19:45:00+05:45,6142022,173.2510901787091,178.51448139064235,-5.2633912119332535,5.2633912119332535
2025-12-15 20:45:00+05:45,6142022,190.00887078840273,194.23867391459834,-4.2298031261956055,4.2298031261956055
2025-12-15 00:45:00+05:45,6142174,164.54238139113335,163.32662179676663,1.215759594366716,1.215759594366716
2025-12-15 01:45:00+05:45,6142174,154.25565162607776,157.79462174940903,-3.538970123331268,3.538970123331268
2025-12-15 02:45:00+05:45,6142174,158.3536144332966,159.0168439716312,-0.6632295383346047,0.6632295383346047
2025-12-15 03:45:00+05:45,6142174,154.5556409626121,157.11288416075655,-2.557243198144448,2.557243198144448
2025-12-15 04:45:00+05:45,6142174,156.57510529529182,157.64312330623306,-1.0680180109412447,1.0680180109412447
2025-12-15 05:45:00+05:45,6142174,168.08322106037468,168.97561830698623,-0.8923972466115515,0.8923972466115515
2025-12-15 06:45:00+05:45,6142174,198.15410958904107,189.37443609022552,8.779673498815555,8.779673498815555
2025-12-15 07:45:00+05:45,6142174,188.4713602431163,,,
2025-12-15 08:45:00+05:45,6142174,194.1467632753287,185.47209683873552,8.674666436593185,8.674666436593185
2025-12-15 09:45:00+05:45,6142174,194.31163847177066,184.24965986394557,10.061978607825097,10.061978607825097
2025-12-15 10:45:00+05:45,6142174,188.69920655869026,181.4965052382509,7.20270132043936,7.20270132043936
2025-12-15 11:45:00+05:45,6142174,171.82964704411046,172.29464285714283,-0.4649958130323739,0.4649958130323739
2025-12-15 12:45:00+05:45,6142174,153.2864943981003,,,
2025-12-15 13:45:00+05:45,6142174,114.40605520123813,,,
2025-12-15 14:45:00+05:45,6142174,99.33334802455659,,,
2025-12-15 15:45:00+05:45,6142174,90.32723178372365,,,
2025-12-15 16:45:00+05:45,6142174,106.022704071735,,,
2025-12-15 17:45:00+05:45,6142174,155.9665210725217,,,
2025-12-15 18:45:00+05:45,6142174,168.5767492569661,,,
2025-12-15 19:45:00+05:45,6142174,187.3401461637993,196.27164463823408,-8.93149847443479,8.93149847443479
